Fecha,Contrato,Usuario,Nodo Comercial Recepción,Descripción Nodo Comercial Recepción ,Nodo Comercial Entrega,Descripción Nodo Comercial Entrega,Zona de Tarifa de Inyección,Zona de Tarifa de Extracción,Cantidad Nominada Recepción (GJ/día),Cantidad Asignada Recepción (GJ/día),Cantidad Nominada Entrega (GJ/día),Cantidad Asignada Entrega (GJ/día), Gas en Exceso (GJ/día),Tarifa Exceso Firme (Pesos/GJ) ,Tarifa Uso Interrumpible (Pesos/GJ),Cargo Uso (Pesos),Cargo Gas en Exceso (Pesos),Total a facturar (Pesos)
24/03/2021,CENAGAS/A/700/17,Energía Infra,V030,GLORIADIOS,N128,EZAPATA2,Zona 1,Zona 5,1474.665,1474.665,1450,1096.764,0.00,3.667480,3.667480,0.00,0.00,0.00
24/03/2021,CENAGAS/A/200/19,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,8138.114,8138.114,8002,7878.605,0.00,17.087160,17.087160,0.00,0.00,0.00
24/03/2021,CENAGAS/A/400/17,BP Energía México,V067,IMPENERGT,N037,BPPUEBLA,Zona 3,Zona 7,2034.02,2034.02,2000,3187.786,"1,050.93",17.087160,17.087160,0.00,17957.41,17957.41
24/03/2021,CENAGAS/A/800/17,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,1795.023,1795.023,1765,1443.244,0.00,4.566080,4.566080,0.00,0.00,0.00
24/03/2021,CENAGAS/A/100/19,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,8255.07,8255.07,8117,7423.019,0.00,13.713330,13.713330,0.00,0.00,0.00
24/03/2021,CENAGAS/A/800/18,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,5796.957,5796.957,5700,6479.74,0.00,13.713330,13.713330,0.00,0.00,0.00
24/03/2021,CENAGAS/B/300/18,BP Energía México,V067,IMPENERGT,N054,BPTIZAYUCA,Zona 3,Zona 5,1084.133,1084.133,1066,1066,0.00,3.667480,3.667480,0.00,0.00,0.00
24/03/2021,CENAGAS/B/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,691.567,691.567,680,680,0.47,15.847040,15.847040,0.00,7.38,7.38
24/03/2021,CENAGAS/B/100/17,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,2539.474,2474.647,2497,2497,0.00,7.876970,7.876970,0.00,0.00,0.00
24/03/2021,CENAGAS/B/200/17,Comisión Federal de Electricidad,V033,IMPTENNESSEE,E077,VERACRUZ,Zona 3,Zona 7,1423.814,1423.814,1400,1400,0.00,2.573340,2.573340,0.00,0.00,0.00
24/03/2021,CENAGAS/A/100/19,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,3154.765,3154.765,3102,3054.165,0.00,2.573340,2.573340,0.00,0.00,0.00
25/03/2021,CENAGAS/A/500/18,Comisión Federal de Electricidad,V045,PEPMENDOZA,E168,CFESALAMANCACOG,Zona 7,Zona 6,683.431,683.431,672,672,0.00,1.419390,1.419390,0.00,0.00,0.00
25/03/2021,CENAGAS/A/100/18,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,6083.754,6083.754,5982,5982,0.00,1.419390,1.419390,0.00,0.00,0.00
25/03/2021,CENAGAS/B/100/19,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,915.309,915.309,900,900,0.00,17.087160,17.087160,0.00,0.00,0.00
25/03/2021,CENAGAS/A/900/17,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,61.021,61.021,60,54.677,0.00,3.667480,3.667480,200.53,0.00,200.53
25/03/2021,CENAGAS/A/200/17,Comisión Federal de Electricidad,V033,IMPTENNESSEE,E077,VERACRUZ,Zona 3,Zona 7,5182.683,5182.683,5096,5536.351,0.00,15.847040,15.847040,87734.78,0.00,87734.78
25/03/2021,CENAGAS/A/500/17,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,1079.048,1079.048,1061,0,0.00,13.713330,13.713330,0.00,0.00,0.00
25/03/2021,CENAGAS/A/200/18,Naturgy Servicios,V033,IMPTENNESSEE,N103,NORESTE,Zona 3,Zona 3,130.177,130.177,128,100.162,0.00,15.847040,15.847040,1587.27,0.00,1587.27
25/03/2021,CENAGAS/A/600/18,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,1431.95,1431.95,1408,1055.899,0.00,18.066920,18.066920,19076.84,0.00,19076.84
25/03/2021,CENAGAS/A/300/17,Enestas,V907,LAVENTA,N031,MORELIA2,Zona 8,Zona 6,23.391,23.391,23,0,0.00,17.087160,17.087160,0.00,0.00,0.00
25/03/2021,CENAGAS/B/200/19,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,174.926,174.926,172,194.945,0.00,17.087160,17.087160,3331.06,0.00,3331.06
25/03/2021,CENAGAS/B/600/17,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,1118.711,1118.711,1100,1139.484,0.00,3.667480,3.667480,4179.03,0.00,4179.03
25/03/2021,CENAGAS/B/300/17,Enestas,V907,LAVENTA,N031,MORELIA2,Zona 8,Zona 6,1196.004,1196.004,1176,1139.155,0.00,17.087160,17.087160,19464.92,0.00,19464.92
25/03/2021,CENAGAS/A/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,1006.84,1006.84,990,864.03,0.00,15.847040,15.847040,13692.32,0.00,13692.32
25/03/2021,CENAGAS/A/900/18,Energía Infra,V030,GLORIADIOS,N128,EZAPATA2,Zona 1,Zona 5,0,0,0,0,0.00,13.713330,13.713330,0.00,0.00,0.00
25/03/2021,CENAGAS/B/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,408.838,408.838,402,460.92,0.00,13.713330,13.713330,6320.75,0.00,6320.75
25/03/2021,CENAGAS/B/100/18,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,4594.851,4594.851,4518,7353.619,0.00,18.066920,18.066920,132857.25,0.00,132857.25
25/03/2021,CENAGAS/A/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,1972.999,1972.999,1940,1940,0.00,3.667480,3.667480,0.00,0.00,0.00
25/03/2021,CENAGAS/A/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,2189.623,2189.623,2153,2231.925,0.00,3.667480,3.667480,8185.54,0.00,8185.54
25/03/2021,CENAGAS/B/800/18,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,1850.958,1850.958,1820,1708.657,0.00,15.847040,15.847040,27077.16,0.00,27077.16
25/03/2021,CENAGAS/A/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,2259.796,2259.796,2222,2406.293,0.00,18.066920,18.066920,43474.30,0.00,43474.30
25/03/2021,CENAGAS/B/900/17,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,1627.216,1627.216,1600,1600,0.00,3.667480,3.667480,0.00,0.00,0.00
25/03/2021,CENAGAS/B/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,1600.774,1600.774,1574,1574,0.00,3.667480,3.667480,0.00,0.00,0.00
25/03/2021,CENAGAS/A/100/17,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,1212.276,1212.276,1192,1192,0.00,1.333220,1.333220,0.00,0.00,0.00
25/03/2021,CENAGAS/A/600/18,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,416.974,416.974,410,444.006,0.00,3.553100,3.553100,0.00,0.00,0.00
25/03/2021,CENAGAS/B/400/17,BP Energía México,V067,IMPENERGT,N037,BPPUEBLA,Zona 3,Zona 7,7949.967,7949.967,7817,7544.413,0.00,13.713330,13.713330,0.00,0.00,0.00
25/03/2021,CENAGAS/A/300/18,BP Energía México,V067,IMPENERGT,N054,BPTIZAYUCA,Zona 3,Zona 5,1090.235,1090.235,1072,1072,0.00,15.847040,15.847040,0.00,0.00,0.00
25/03/2021,CENAGAS/A/600/17,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,3106.966,3106.966,3055,2773.529,0.00,13.713330,13.713330,0.00,0.00,0.00
25/03/2021,CENAGAS/A/700/17,Energía Infra,V030,GLORIADIOS,N128,EZAPATA2,Zona 1,Zona 5,1474.665,1474.665,1450,1076.993,0.00,3.667480,3.667480,0.00,0.00,0.00
25/03/2021,CENAGAS/A/200/19,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,8138.114,8138.114,8002,8002,0.00,17.087160,17.087160,0.00,0.00,0.00
25/03/2021,CENAGAS/A/400/17,BP Energía México,V067,IMPENERGT,N037,BPPUEBLA,Zona 3,Zona 7,2034.02,2034.02,2000,1937.338,0.00,17.087160,17.087160,0.00,0.00,0.00
25/03/2021,CENAGAS/A/800/17,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,1795.023,1795.023,1765,1400.003,0.00,4.566080,4.566080,0.00,0.00,0.00
25/03/2021,CENAGAS/A/100/19,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,8247.951,8247.951,8110,7309.271,0.00,13.713330,13.713330,0.00,0.00,0.00
25/03/2021,CENAGAS/A/800/18,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,5796.957,5796.957,5700,6535.428,0.00,13.713330,13.713330,0.00,0.00,0.00
25/03/2021,CENAGAS/B/300/18,BP Energía México,V067,IMPENERGT,N054,BPTIZAYUCA,Zona 3,Zona 5,1091.252,1091.252,1073,1073,296.08,3.667480,3.667480,0.00,1085.88,1085.88
25/03/2021,CENAGAS/B/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,691.567,691.567,680,680,0.47,15.847040,15.847040,0.00,7.38,7.38
25/03/2021,CENAGAS/B/100/17,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,2539.474,2423.93,2497,2497,0.00,7.876970,7.876970,0.00,0.00,0.00
25/03/2021,CENAGAS/B/200/17,Comisión Federal de Electricidad,V033,IMPTENNESSEE,E077,VERACRUZ,Zona 3,Zona 7,1423.814,1423.814,1400,1281.601,0.00,2.573340,2.573340,0.00,0.00,0.00
25/03/2021,CENAGAS/A/100/19,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,3154.765,3154.765,3102,3102,0.00,2.573340,2.573340,0.00,0.00,0.00
26/03/2021,CENAGAS/A/500/18,Comisión Federal de Electricidad,V045,PEPMENDOZA,E168,CFESALAMANCACOG,Zona 7,Zona 6,683.431,683.431,672,672,0.00,1.419390,1.419390,0.00,0.00,0.00
26/03/2021,CENAGAS/A/100/18,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,6083.754,6083.754,5982,5982,0.00,1.419390,1.419390,0.00,0.00,0.00
26/03/2021,CENAGAS/B/100/19,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,915.309,915.309,900,893.848,0.00,17.087160,17.087160,0.00,0.00,0.00
26/03/2021,CENAGAS/A/900/17,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,61.021,61.021,60,128.9,0.00,3.667480,3.667480,472.74,0.00,472.74
26/03/2021,CENAGAS/A/200/17,Comisión Federal de Electricidad,V033,IMPTENNESSEE,E077,VERACRUZ,Zona 3,Zona 7,0,0,0,0,0.00,15.847040,15.847040,0.00,0.00,0.00
26/03/2021,CENAGAS/A/500/17,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,1064.809,1064.809,1047,0,0.00,13.713330,13.713330,0.00,0.00,0.00
26/03/2021,CENAGAS/A/200/18,Naturgy Servicios,V033,IMPTENNESSEE,N103,NORESTE,Zona 3,Zona 3,130.177,130.177,128,164.028,0.00,15.847040,15.847040,2599.36,0.00,2599.36
26/03/2021,CENAGAS/A/600/18,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,1431.95,1431.95,1408,1426.572,0.00,18.066920,18.066920,25773.76,0.00,25773.76
26/03/2021,CENAGAS/A/300/17,Enestas,V907,LAVENTA,N031,MORELIA2,Zona 8,Zona 6,23.391,23.391,23,158.946,0.00,17.087160,17.087160,2715.94,0.00,2715.94
26/03/2021,CENAGAS/B/200/19,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,174.926,174.926,172,0,0.00,17.087160,17.087160,0.00,0.00,0.00
26/03/2021,CENAGAS/B/600/17,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,1118.711,1118.711,1100,1161.543,0.00,3.667480,3.667480,4259.94,0.00,4259.94
26/03/2021,CENAGAS/B/300/17,Enestas,V907,LAVENTA,N031,MORELIA2,Zona 8,Zona 6,1196.004,1196.004,1176,1099.582,0.00,17.087160,17.087160,18788.73,0.00,18788.73
26/03/2021,CENAGAS/A/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,1011.925,1011.925,995,854.088,0.00,15.847040,15.847040,13534.77,0.00,13534.77
26/03/2021,CENAGAS/A/900/18,Energía Infra,V030,GLORIADIOS,N128,EZAPATA2,Zona 1,Zona 5,0,0,0,0,0.00,13.713330,13.713330,0.00,0.00,0.00
26/03/2021,CENAGAS/B/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,408.838,408.838,402,411.521,0.00,13.713330,13.713330,5643.32,0.00,5643.32
26/03/2021,CENAGAS/B/100/18,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,1310.926,1310.926,1289,2032.006,0.00,18.066920,18.066920,36712.09,0.00,36712.09
26/03/2021,CENAGAS/A/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,1972.999,1972.999,1940,1940,0.00,3.667480,3.667480,0.00,0.00,0.00
26/03/2021,CENAGAS/A/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,2190.64,2190.64,2154,1754.852,0.00,3.667480,3.667480,6435.88,0.00,6435.88
26/03/2021,CENAGAS/B/800/18,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,1850.958,1850.958,1820,1499.459,0.00,15.847040,15.847040,23761.99,0.00,23761.99
26/03/2021,CENAGAS/A/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,2232.337,2232.337,2195,2199.765,0.00,18.066920,18.066920,39742.98,0.00,39742.98
26/03/2021,CENAGAS/B/900/17,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,1627.216,1627.216,1600,1600,0.00,3.667480,3.667480,0.00,0.00,0.00
26/03/2021,CENAGAS/B/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,1600.774,1600.774,1574,1574,0.00,3.667480,3.667480,0.00,0.00,0.00
26/03/2021,CENAGAS/A/100/17,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,1212.276,1212.276,1192,1192,0.00,1.333220,1.333220,0.00,0.00,0.00
26/03/2021,CENAGAS/A/600/18,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,416.974,416.974,410,410.89,0.00,3.553100,3.553100,0.00,0.00,0.00
26/03/2021,CENAGAS/B/400/17,BP Energía México,V067,IMPENERGT,N037,BPPUEBLA,Zona 3,Zona 7,7949.967,7949.967,7817,7472.398,0.00,13.713330,13.713330,0.00,0.00,0.00
26/03/2021,CENAGAS/A/300/18,BP Energía México,V067,IMPENERGT,N054,BPTIZAYUCA,Zona 3,Zona 5,1090.235,1090.235,1072,1072,0.00,15.847040,15.847040,0.00,0.00,0.00
26/03/2021,CENAGAS/A/600/17,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,3106.966,3106.966,3055,1143.838,0.00,13.713330,13.713330,0.00,0.00,0.00
26/03/2021,CENAGAS/A/700/17,Energía Infra,V030,GLORIADIOS,N128,EZAPATA2,Zona 1,Zona 5,1474.665,1474.665,1450,1085.844,0.00,3.667480,3.667480,0.00,0.00,0.00
26/03/2021,CENAGAS/A/200/19,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,8138.114,8138.114,8002,7947.303,0.00,17.087160,17.087160,0.00,0.00,0.00
26/03/2021,CENAGAS/A/400/17,BP Energía México,V067,IMPENERGT,N037,BPPUEBLA,Zona 3,Zona 7,2034.02,2034.02,2000,1870.038,0.00,17.087160,17.087160,0.00,0.00,0.00
26/03/2021,CENAGAS/A/800/17,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,1795.023,1795.023,1765,1176.813,0.00,4.566080,4.566080,0.00,0.00,0.00
26/03/2021,CENAGAS/A/100/19,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,8248.968,8248.968,8111,6984.273,0.00,13.713330,13.713330,0.00,0.00,0.00
26/03/2021,CENAGAS/A/800/18,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,5796.957,5796.957,5700,5834.999,0.00,13.713330,13.713330,0.00,0.00,0.00
26/03/2021,CENAGAS/B/300/18,BP Energía México,V067,IMPENERGT,N054,BPTIZAYUCA,Zona 3,Zona 5,1090.235,1090.235,1072,1072,303.94,3.667480,3.667480,0.00,1114.68,1114.68
26/03/2021,CENAGAS/B/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,691.567,691.567,680,680,0.47,15.847040,15.847040,0.00,7.38,7.38
26/03/2021,CENAGAS/B/200/18,Naturgy Servicios,V033,IMPTENNESSEE,N103,NORESTE,Zona 3,Zona 3,3283.925,3283.925,3229,5090.263,0.00,10.096850,10.096850,51395.62,0.00,51395.62
26/03/2021,CENAGAS/B/100/17,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,2539.474,2469.613,2497,2497,0.00,7.876970,7.876970,0.00,0.00,0.00
26/03/2021,CENAGAS/B/200/17,Comisión Federal de Electricidad,V033,IMPTENNESSEE,E077,VERACRUZ,Zona 3,Zona 7,1423.814,1423.814,1400,1400,0.00,2.573340,2.573340,0.00,0.00,0.00
26/03/2021,CENAGAS/A/100/19,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,3154.765,3154.765,3102,3080.797,0.00,2.573340,2.573340,0.00,0.00,0.00
27/03/2021,CENAGAS/A/500/18,Comisión Federal de Electricidad,V045,PEPMENDOZA,E168,CFESALAMANCACOG,Zona 7,Zona 6,683.431,683.431,672,672,0.00,1.419390,1.419390,0.00,0.00,0.00
27/03/2021,CENAGAS/A/100/18,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,6083.754,6083.754,5982,5982,0.00,1.419390,1.419390,0.00,0.00,0.00
27/03/2021,CENAGAS/B/100/19,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,915.309,915.309,900,842.685,0.00,17.087160,17.087160,0.00,0.00,0.00
27/03/2021,CENAGAS/A/900/17,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,61.021,61.021,60,90.964,0.00,3.667480,3.667480,333.61,0.00,333.61
27/03/2021,CENAGAS/A/200/17,Comisión Federal de Electricidad,V033,IMPTENNESSEE,E077,VERACRUZ,Zona 3,Zona 7,1586.536,1586.536,1560,1577.38,0.00,15.847040,15.847040,24996.80,0.00,24996.80
27/03/2021,CENAGAS/A/500/17,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,1054.639,1054.639,1037,0,0.00,13.713330,13.713330,0.00,0.00,0.00
27/03/2021,CENAGAS/A/200/18,Naturgy Servicios,V033,IMPTENNESSEE,N103,NORESTE,Zona 3,Zona 3,130.177,130.177,128,131.547,0.00,15.847040,15.847040,2084.63,0.00,2084.63
27/03/2021,CENAGAS/A/600/18,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,1431.95,1431.95,1408,1431.436,0.00,18.066920,18.066920,25861.64,0.00,25861.64
27/03/2021,CENAGAS/A/300/17,Enestas,V907,LAVENTA,N031,MORELIA2,Zona 8,Zona 6,23.391,23.391,23,180.459,0.00,17.087160,17.087160,3083.53,0.00,3083.53
27/03/2021,CENAGAS/B/200/19,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,0,0,0,0,0.00,17.087160,17.087160,0.00,0.00,0.00
27/03/2021,CENAGAS/B/600/17,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,1118.711,1118.711,1100,1013.943,0.00,3.667480,3.667480,3718.62,0.00,3718.62
27/03/2021,CENAGAS/B/300/17,Enestas,V907,LAVENTA,N031,MORELIA2,Zona 8,Zona 6,890.901,890.901,876,863.218,0.00,17.087160,17.087160,14749.94,0.00,14749.94
27/03/2021,CENAGAS/A/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,1001.755,1001.755,985,792.79,0.00,15.847040,15.847040,12563.37,0.00,12563.37
27/03/2021,CENAGAS/A/900/18,Energía Infra,V030,GLORIADIOS,N128,EZAPATA2,Zona 1,Zona 5,0,0,0,0,0.00,13.713330,13.713330,0.00,0.00,0.00
27/03/2021,CENAGAS/B/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,236.963,236.963,233,265.152,0.00,13.713330,13.713330,3636.12,0.00,3636.12
27/03/2021,CENAGAS/B/100/18,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,1220.412,1220.412,1200,1425.387,0.00,18.066920,18.066920,25752.35,0.00,25752.35
27/03/2021,CENAGAS/A/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,1972.999,1972.999,1940,1940,0.00,3.667480,3.667480,0.00,0.00,0.00
27/03/2021,CENAGAS/A/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,1854.009,1854.009,1823,1553.16,0.00,3.667480,3.667480,5696.18,0.00,5696.18
27/03/2021,CENAGAS/B/800/18,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,1850.958,1850.958,1820,1530.899,0.00,15.847040,15.847040,24260.22,0.00,24260.22
27/03/2021,CENAGAS/A/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,2017.748,2017.748,1984,2400.888,0.00,18.066920,18.066920,43376.65,0.00,43376.65
27/03/2021,CENAGAS/B/900/17,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,1627.216,1627.216,1600,1600,0.00,3.667480,3.667480,0.00,0.00,0.00
27/03/2021,CENAGAS/B/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,1600.774,1600.774,1574,1574,0.00,3.667480,3.667480,0.00,0.00,0.00
27/03/2021,CENAGAS/A/100/17,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,1212.276,1212.276,1192,1192,0.00,1.333220,1.333220,0.00,0.00,0.00
27/03/2021,CENAGAS/A/600/18,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,416.974,416.974,410,496.151,0.00,3.553100,3.553100,0.00,0.00,0.00
27/03/2021,CENAGAS/B/400/17,BP Energía México,V067,IMPENERGT,N037,BPPUEBLA,Zona 3,Zona 7,7949.967,7949.967,7817,7155.512,0.00,13.713330,13.713330,0.00,0.00,0.00
27/03/2021,CENAGAS/A/300/18,BP Energía México,V067,IMPENERGT,N054,BPTIZAYUCA,Zona 3,Zona 5,1090.235,1090.235,1072,1071.999,0.00,15.847040,15.847040,0.00,0.00,0.00
27/03/2021,CENAGAS/A/600/17,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,3106.966,3106.966,3055,2729.769,0.00,13.713330,13.713330,0.00,0.00,0.00
27/03/2021,CENAGAS/A/700/17,Energía Infra,V030,GLORIADIOS,N128,EZAPATA2,Zona 1,Zona 5,1474.665,1474.665,1450,908.338,0.00,3.667480,3.667480,0.00,0.00,0.00
27/03/2021,CENAGAS/A/200/19,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,8138.114,8138.114,8002,7492.403,0.00,17.087160,17.087160,0.00,0.00,0.00
27/03/2021,CENAGAS/A/400/17,BP Energía México,V067,IMPENERGT,N037,BPPUEBLA,Zona 3,Zona 7,2034.02,2034.02,2000,1970.817,0.00,17.087160,17.087160,0.00,0.00,0.00
27/03/2021,CENAGAS/A/800/17,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,1795.023,1795.023,1765,1330.097,0.00,4.566080,4.566080,0.00,0.00,0.00
27/03/2021,CENAGAS/A/100/19,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,7912.338,7912.338,7780,6639.477,0.00,13.713330,13.713330,0.00,0.00,0.00
27/03/2021,CENAGAS/A/800/18,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,5796.957,5796.957,5700,6486.559,0.00,13.713330,13.713330,0.00,0.00,0.00
27/03/2021,CENAGAS/B/300/18,BP Energía México,V067,IMPENERGT,N054,BPTIZAYUCA,Zona 3,Zona 5,1426.865,1426.865,1403,1403,457.43,3.667480,3.667480,0.00,1677.61,1677.61
27/03/2021,CENAGAS/B/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,691.567,691.567,680,680,0.46,15.847040,15.847040,0.00,7.37,7.37
27/03/2021,CENAGAS/B/100/17,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,2539.474,2643.012,2497,2497,0.00,7.876970,7.876970,0.00,0.00,0.00
27/03/2021,CENAGAS/B/200/17,Comisión Federal de Electricidad,V033,IMPTENNESSEE,E077,VERACRUZ,Zona 3,Zona 7,1423.814,1423.814,1400,1400,0.00,2.573340,2.573340,0.00,0.00,0.00
27/03/2021,CENAGAS/A/100/19,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,3154.765,3154.765,3102,2904.453,0.00,2.573340,2.573340,0.00,0.00,0.00
28/03/2021,CENAGAS/A/500/18,Comisión Federal de Electricidad,V045,PEPMENDOZA,E168,CFESALAMANCACOG,Zona 7,Zona 6,683.431,683.431,672,672,0.00,1.419390,1.419390,0.00,0.00,0.00
